user_id,job_id,interaction_type,timestamp
user_63,job_763,saved,2024-10-22 07:11:29
user_231,job_612,saved,2024-06-01 10:54:01
user_281,job_57,applied,2025-01-10 06:20:30
user_325,job_723,applied,2024-07-14 22:13:45
user_269,job_554,saved,2025-03-18 10:54:05
user_51,job_583,applied,2025-02-01 08:08:15
user_17,job_732,saved,2024-07-30 01:09:30
user_456,job_9,saved,2024-09-10 21:21:23
user_243,job_556,saved,2025-03-26 15:30:52
user_224,job_249,applied,2024-09-24 15:41:09
user_405,job_151,saved,2024-08-12 07:12:26
user_360,job_961,saved,2025-01-07 11:47:21
user_347,job_189,saved,2025-02-08 04:06:20
user_336,job_733,saved,2024-08-31 05:38:47
user_38,job_655,applied,2024-06-13 14:33:00
user_272,job_988,saved,2025-04-04 06:49:54
user_296,job_982,applied,2024-08-08 05:52:38
user_32,job_565,applied,2024-11-23 13:03:08
user_1,job_5,saved,2025-01-09 10:06:50
user_464,job_363,applied,2024-08-24 01:23:19
user_271,job_886,saved,2024-06-12 12:36:58
user_44,job_996,saved,2025-03-23 19:19:15
user_92,job_199,saved,2024-10-10 00:19:27
user_400,job_916,saved,2025-01-25 01:51:53
user_55,job_979,saved,2024-12-02 11:45:37
user_285,job_367,saved,2024-09-01 05:00:15
user_324,job_703,applied,2024-10-24 10:40:19
user_220,job_825,applied,2024-09-20 06:29:01
user_43,job_657,saved,2025-01-22 23:23:48
user_391,job_981,saved,2024-11-23 15:24:31
user_245,job_595,applied,2025-02-26 02:36:52
user_314,job_302,saved,2024-10-02 05:33:23
user_264,job_352,saved,2025-01-29 01:52:24
user_316,job_605,saved,2025-01-30 08:18:25
user_473,job_966,saved,2024-10-04 23:40:07
user_334,job_92,saved,2025-01-27 04:13:30
user_90,job_39,saved,2024-10-06 22:51:28
user_475,job_184,applied,2024-06-04 04:53:41
user_379,job_436,applied,2024-11-30 16:01:47
user_434,job_758,saved,2024-12-24 15:43:00
user_222,job_361,applied,2024-07-09 11:31:50
user_460,job_929,saved,2024-08-13 05:27:05
user_248,job_94,saved,2024-09-21 04:26:18
user_494,job_243,saved,2025-02-05 17:02:06
user_194,job_999,applied,2024-05-19 01:16:51
user_407,job_416,applied,2025-04-08 23:26:26
user_415,job_321,applied,2024-06-16 18:41:53
user_33,job_998,saved,2024-05-31 10:48:20
user_456,job_897,saved,2024-11-19 13:59:02
user_56,job_446,saved,2025-02-16 23:03:10
user_140,job_628,saved,2024-05-06 14:08:28
user_184,job_965,applied,2024-07-08 08:25:58
user_222,job_688,saved,2025-01-30 23:22:20
user_229,job_949,applied,2024-08-24 07:07:03
user_62,job_562,applied,2024-10-09 01:37:03
user_228,job_447,applied,2024-09-03 20:19:44
user_186,job_406,saved,2025-03-29 12:21:57
user_207,job_681,saved,2024-06-25 08:25:47
user_169,job_432,applied,2025-04-11 20:09:36
user_184,job_288,saved,2025-02-28 17:09:05
user_272,job_159,saved,2024-07-03 09:38:14
user_4,job_959,saved,2025-03-18 09:44:44
user_392,job_762,applied,2024-09-10 07:34:09
user_68,job_860,applied,2024-11-11 14:39:28
user_245,job_579,saved,2025-01-22 13:43:39
user_29,job_328,saved,2024-11-29 19:37:40
user_422,job_274,applied,2024-09-14 21:05:44
user_269,job_859,applied,2024-11-03 07:55:23
user_430,job_67,saved,2024-12-25 16:05:38
user_314,job_15,saved,2024-11-16 19:02:24
user_457,job_57,saved,2024-05-31 02:49:48
user_480,job_576,saved,2025-02-01 22:38:16
user_19,job_622,saved,2024-10-24 03:37:43
user_250,job_5,saved,2025-02-24 14:36:22
user_270,job_165,saved,2024-04-29 23:47:56
user_152,job_435,saved,2024-07-21 07:35:49
user_323,job_122,applied,2024-07-24 23:02:05
user_140,job_777,saved,2025-02-02 00:20:34
user_16,job_989,applied,2024-12-26 02:42:03
user_347,job_553,applied,2025-04-11 22:07:17
user_136,job_264,applied,2024-08-25 14:18:42
user_443,job_42,applied,2024-09-03 15:32:26
user_450,job_379,applied,2025-03-05 23:56:22
user_306,job_236,saved,2025-04-21 02:15:55
user_189,job_363,saved,2025-03-04 09:45:31
user_341,job_523,applied,2025-02-25 12:24:29
user_388,job_699,applied,2024-11-01 14:45:35
user_2,job_894,applied,2024-07-05 21:51:36
user_195,job_650,applied,2024-04-26 02:03:19
user_138,job_882,applied,2024-12-24 10:03:50
user_122,job_764,saved,2024-09-29 03:58:44
user_468,job_45,applied,2024-05-14 00:25:58
user_373,job_905,applied,2024-09-02 00:08:15
user_206,job_875,applied,2025-02-19 08:41:51
user_186,job_188,applied,2025-01-18 10:14:18
user_101,job_821,applied,2025-02-22 10:35:15
user_324,job_216,saved,2024-06-24 02:19:02
user_41,job_978,applied,2024-07-30 22:00:22
user_423,job_775,applied,2024-07-05 07:34:19
user_473,job_733,saved,2024-10-30 05:29:33
user_248,job_788,saved,2024-10-05 08:54:56
user_19,job_804,saved,2025-03-14 16:41:05
user_248,job_814,applied,2025-03-24 00:18:53
user_50,job_603,saved,2025-03-06 03:45:43
user_308,job_913,saved,2025-01-04 17:10:28
user_72,job_340,saved,2024-05-28 12:03:24
user_147,job_453,applied,2024-09-21 14:51:28
user_336,job_353,applied,2025-02-09 14:20:19
user_285,job_654,saved,2024-09-03 15:00:48
user_468,job_862,saved,2024-09-04 16:37:31
user_46,job_186,saved,2025-01-09 14:05:17
user_497,job_385,saved,2025-03-02 05:05:10
user_10,job_507,applied,2025-04-18 18:30:48
user_346,job_952,saved,2024-05-18 22:25:40
user_99,job_690,saved,2025-04-10 03:42:37
user_226,job_10,saved,2024-05-29 18:12:02
user_433,job_920,applied,2025-03-16 12:37:28
user_86,job_590,applied,2024-08-24 22:25:12
user_317,job_766,applied,2024-09-27 08:58:24
user_114,job_317,applied,2024-11-11 10:56:17
user_330,job_817,saved,2024-09-06 19:25:44
user_184,job_467,saved,2024-06-17 13:33:44
user_11,job_932,applied,2024-11-13 07:24:04
user_62,job_184,applied,2024-09-06 00:19:47
user_11,job_370,saved,2025-01-13 19:26:39
user_76,job_741,saved,2025-04-22 09:08:53
user_325,job_884,applied,2025-01-18 19:43:28
user_74,job_247,saved,2025-03-26 14:44:38
user_202,job_247,applied,2024-08-24 01:48:59
user_465,job_233,applied,2025-04-12 19:24:20
user_313,job_861,saved,2024-12-21 22:43:52
user_426,job_59,saved,2025-01-24 01:34:27
user_494,job_249,applied,2025-02-23 15:24:14
user_223,job_6,applied,2024-06-29 04:19:57
user_125,job_920,applied,2024-06-02 07:58:10
user_362,job_123,saved,2024-08-05 03:37:19
user_98,job_539,saved,2024-05-21 01:14:45
user_315,job_999,saved,2025-02-27 15:40:53
user_493,job_450,applied,2024-08-25 15:07:59
user_140,job_91,saved,2024-11-11 00:29:11
user_182,job_793,applied,2025-01-03 18:02:52
user_452,job_586,saved,2024-12-26 22:41:35
user_325,job_919,applied,2024-10-31 12:43:53
user_22,job_58,applied,2024-12-15 22:03:55
user_451,job_810,applied,2024-05-13 10:33:43
user_97,job_596,applied,2024-10-17 09:52:24
user_421,job_670,applied,2024-10-20 01:52:09
user_38,job_164,saved,2024-10-01 22:30:23
user_357,job_235,applied,2024-07-13 04:36:52
user_494,job_913,applied,2025-01-06 16:12:56
user_235,job_64,saved,2025-01-05 09:40:40
user_451,job_152,saved,2024-08-19 13:39:03
user_8,job_648,applied,2024-10-13 14:00:48
user_199,job_562,saved,2024-11-08 03:43:32
user_339,job_56,applied,2024-09-07 05:13:22
user_482,job_976,applied,2024-05-13 09:59:42
user_2,job_74,applied,2024-09-21 18:52:21
user_27,job_203,applied,2024-11-01 00:14:14
user_62,job_209,saved,2024-08-20 09:02:31
user_381,job_324,applied,2024-10-19 17:31:07
user_314,job_737,saved,2024-05-17 06:45:01
user_68,job_393,saved,2024-10-17 07:04:02
user_323,job_761,applied,2025-02-16 19:37:16
user_446,job_458,applied,2024-07-03 00:40:16
user_500,job_483,applied,2025-01-18 22:52:56
user_78,job_5,saved,2025-01-10 20:14:40
user_322,job_329,applied,2024-12-18 22:18:09
user_186,job_810,saved,2024-07-25 09:42:43
user_77,job_285,applied,2024-06-01 01:56:50
user_45,job_819,saved,2024-11-28 09:32:15
user_6,job_488,saved,2024-06-27 06:44:02
user_345,job_717,saved,2024-06-13 17:53:28
user_346,job_878,saved,2024-07-19 20:16:29
user_486,job_475,applied,2024-07-09 00:47:28
user_400,job_487,saved,2025-02-19 07:39:30
user_348,job_582,applied,2024-05-12 19:43:43
user_9,job_940,applied,2024-10-11 08:56:56
user_361,job_570,saved,2024-06-17 06:32:02
user_446,job_29,applied,2024-09-10 21:05:36
user_287,job_488,applied,2024-06-26 22:03:58
user_33,job_571,applied,2024-11-05 14:24:25
user_278,job_440,applied,2024-11-11 10:45:44
user_103,job_917,applied,2024-09-14 18:40:41
user_206,job_760,applied,2024-08-29 08:26:51
user_40,job_639,saved,2024-06-27 18:58:57
user_466,job_221,saved,2024-11-05 17:43:20
user_300,job_198,applied,2024-11-26 19:53:44
user_466,job_473,applied,2025-02-12 11:13:29
user_318,job_255,saved,2024-05-21 06:25:11
user_400,job_271,applied,2024-09-16 07:35:07
user_101,job_331,saved,2025-03-17 08:52:58
user_391,job_989,saved,2024-07-19 23:16:04
user_407,job_357,applied,2025-03-31 08:29:47
user_191,job_848,applied,2024-09-25 23:05:25
user_245,job_998,saved,2024-08-04 22:09:01
user_45,job_284,applied,2024-07-29 21:34:10
user_375,job_446,applied,2025-01-27 17:56:51
user_174,job_412,applied,2024-10-21 12:17:03
user_140,job_172,saved,2024-05-17 02:13:26
user_197,job_719,saved,2024-08-23 02:56:01
user_254,job_923,applied,2024-05-13 16:22:49
user_221,job_776,applied,2024-12-17 11:14:00
user_491,job_96,saved,2024-10-05 02:41:47
user_193,job_551,applied,2025-04-06 17:40:59
user_327,job_472,saved,2024-10-05 01:39:41
user_98,job_460,applied,2025-03-07 06:02:22
user_22,job_496,saved,2024-10-26 22:03:47
user_300,job_261,saved,2024-08-07 06:56:02
user_11,job_373,applied,2024-07-18 20:15:15
user_179,job_808,applied,2024-11-14 22:19:35
user_415,job_825,applied,2024-05-07 06:40:15
user_412,job_536,applied,2025-01-22 07:11:56
user_144,job_929,applied,2024-05-20 04:21:22
user_328,job_107,saved,2024-11-06 18:12:22
user_227,job_420,applied,2024-08-05 18:33:11
user_176,job_87,saved,2024-12-14 12:50:50
user_30,job_64,saved,2024-05-24 09:24:46
user_171,job_463,saved,2024-10-19 03:25:07
user_389,job_863,applied,2025-04-14 06:51:00
user_182,job_280,saved,2024-11-09 11:41:12
user_10,job_562,applied,2024-04-26 03:10:47
user_146,job_873,applied,2025-01-03 02:18:12
user_268,job_263,applied,2025-03-12 11:28:11
user_362,job_524,applied,2025-01-15 00:41:45
user_493,job_57,saved,2025-04-08 12:06:52
user_141,job_322,saved,2024-11-01 15:27:56
user_442,job_261,saved,2024-11-03 08:03:10
user_125,job_47,applied,2025-01-13 06:06:24
user_90,job_808,applied,2024-05-07 13:12:15
user_95,job_331,saved,2025-04-22 14:25:10
user_278,job_455,applied,2024-07-25 11:26:49
user_143,job_538,saved,2025-04-04 19:37:20
user_273,job_48,saved,2024-09-04 06:04:55
user_122,job_998,applied,2024-12-17 12:08:14
user_378,job_956,saved,2024-12-29 04:57:21
user_35,job_516,applied,2024-05-21 00:51:14
user_368,job_634,saved,2025-04-09 00:41:45
user_147,job_77,saved,2024-10-19 01:22:28
user_97,job_1000,applied,2024-06-12 05:46:16
user_88,job_446,saved,2024-08-30 03:54:55
user_77,job_602,saved,2025-04-15 16:36:09
user_233,job_456,applied,2025-01-13 01:28:53
user_499,job_110,applied,2024-12-17 23:39:45
user_322,job_806,applied,2024-09-20 05:04:34
user_254,job_998,applied,2024-08-15 07:11:00
user_105,job_662,applied,2025-01-03 06:06:22
user_73,job_576,saved,2024-11-15 08:29:43
user_192,job_593,applied,2024-06-05 12:12:20
user_40,job_41,applied,2024-08-03 14:45:50
user_61,job_56,saved,2024-09-26 09:01:52
user_330,job_411,saved,2024-10-28 14:15:09
user_178,job_470,applied,2024-10-26 13:33:13
user_147,job_372,applied,2025-03-02 05:04:33
user_270,job_538,applied,2025-04-06 05:30:03
user_273,job_696,saved,2024-08-09 05:47:16
user_88,job_708,applied,2024-05-30 20:59:23
user_279,job_379,applied,2025-04-08 18:21:31
user_162,job_331,applied,2025-03-30 15:03:17
user_391,job_781,saved,2024-07-09 01:09:08
user_456,job_772,saved,2025-04-21 16:03:50
user_201,job_617,saved,2025-02-07 00:55:57
user_373,job_678,applied,2024-08-23 00:31:22
user_280,job_788,saved,2024-12-04 09:21:32
user_437,job_930,applied,2024-06-19 05:24:32
user_246,job_358,applied,2024-12-10 23:11:54
user_85,job_274,saved,2024-04-25 05:15:52
user_148,job_116,saved,2024-08-07 04:54:05
user_204,job_71,saved,2024-06-24 13:13:37
user_222,job_931,saved,2024-12-21 10:39:18
user_202,job_582,applied,2024-06-06 05:11:12
user_50,job_36,applied,2024-07-06 17:59:18
user_322,job_543,saved,2025-03-24 15:59:12
user_200,job_979,saved,2024-04-28 09:54:06
user_364,job_842,applied,2025-04-23 22:18:43
user_384,job_457,saved,2024-08-04 02:19:42
user_92,job_407,applied,2024-04-29 07:21:50
user_475,job_602,saved,2024-05-06 04:13:30
user_214,job_411,applied,2025-02-08 08:25:45
user_221,job_699,saved,2024-09-07 04:53:22
user_308,job_40,applied,2025-04-04 01:51:48
user_327,job_599,saved,2024-10-13 23:45:50
user_38,job_246,saved,2024-06-09 04:00:12
user_413,job_231,applied,2024-09-30 15:12:37
user_235,job_27,applied,2024-06-29 11:53:43
user_441,job_396,saved,2025-01-27 12:58:58
user_339,job_475,applied,2024-12-17 16:34:36
user_482,job_77,applied,2024-10-23 17:35:04
user_39,job_416,applied,2024-11-05 14:29:02
user_333,job_245,saved,2024-06-01 11:42:38
user_448,job_928,saved,2025-03-06 20:43:21
user_186,job_798,saved,2024-09-19 22:27:13
user_274,job_83,saved,2025-04-05 18:12:58
user_339,job_962,saved,2024-12-03 12:57:25
user_318,job_389,saved,2025-03-19 04:59:53
user_394,job_103,saved,2024-05-21 05:01:48
user_456,job_412,saved,2025-03-30 00:56:54
user_201,job_255,saved,2025-01-10 19:06:00
user_227,job_748,applied,2024-08-29 03:36:38
user_31,job_556,saved,2024-12-02 23:26:53
user_183,job_132,saved,2024-10-28 16:10:20
user_316,job_402,saved,2025-01-17 16:30:12
user_220,job_814,saved,2024-10-28 14:07:09
user_360,job_318,saved,2024-07-23 16:41:56
user_116,job_204,applied,2025-03-25 06:29:34
user_250,job_2,applied,2025-02-15 01:16:33
user_299,job_167,applied,2024-10-25 00:20:00
user_51,job_913,saved,2024-07-28 03:17:47
user_40,job_832,saved,2024-07-09 01:13:09
user_191,job_224,saved,2024-08-07 19:44:39
user_243,job_887,saved,2025-02-09 15:05:38
user_434,job_234,saved,2024-07-30 23:43:05
user_103,job_201,applied,2024-11-09 08:19:08
user_500,job_994,applied,2024-06-02 14:16:27
user_97,job_698,applied,2024-12-28 03:58:01
user_392,job_975,saved,2025-02-27 14:07:42
user_208,job_768,applied,2024-05-05 01:34:19
user_234,job_404,saved,2024-09-16 12:45:24
user_457,job_294,applied,2024-08-04 18:12:13
user_318,job_450,saved,2024-10-27 13:52:02
user_312,job_766,applied,2025-02-11 09:47:47
user_394,job_318,saved,2024-10-08 11:45:17
user_52,job_928,applied,2024-08-14 11:33:11
user_185,job_710,saved,2024-09-22 09:49:13
user_147,job_487,applied,2024-05-08 21:16:53
user_131,job_363,applied,2025-02-09 14:43:20
user_276,job_151,saved,2025-02-28 07:10:16
user_195,job_407,saved,2024-06-29 08:02:33
user_152,job_214,applied,2024-10-22 04:39:22
user_174,job_544,applied,2025-01-21 21:55:09
user_39,job_645,saved,2024-12-12 06:42:04
user_178,job_748,applied,2025-01-25 12:25:47
user_314,job_95,applied,2024-10-03 04:06:52
user_144,job_331,saved,2025-04-11 04:30:33
user_383,job_162,applied,2025-04-10 23:49:26
user_103,job_977,saved,2025-01-24 18:37:35
user_78,job_191,saved,2024-08-08 19:21:15
user_208,job_429,applied,2024-08-15 16:39:02
user_340,job_404,saved,2025-03-16 05:10:15
user_278,job_367,saved,2024-11-02 01:20:29
user_162,job_805,saved,2025-04-04 10:57:40
user_270,job_285,saved,2024-09-08 19:12:29
user_151,job_940,saved,2024-06-12 16:14:03
user_125,job_417,saved,2024-07-27 20:33:47
user_73,job_325,applied,2024-08-03 22:44:17
user_375,job_212,saved,2024-12-24 17:25:50
user_468,job_583,applied,2024-06-17 23:44:58
user_186,job_136,applied,2025-02-14 09:18:37
user_467,job_428,saved,2024-06-13 08:19:57
user_452,job_15,applied,2024-11-20 23:53:11
user_375,job_260,applied,2025-04-24 10:37:06
user_405,job_37,saved,2024-11-10 20:57:42
user_105,job_556,saved,2024-11-03 17:21:30
user_155,job_988,applied,2024-09-06 11:40:39
user_298,job_698,saved,2024-05-17 09:24:26
user_287,job_880,saved,2024-12-06 15:03:28
user_263,job_410,saved,2024-08-21 10:36:32
user_74,job_511,saved,2024-08-26 20:34:31
user_460,job_313,saved,2025-02-17 02:27:43
user_423,job_141,saved,2025-01-11 02:31:23
user_351,job_311,applied,2024-05-04 22:44:27
user_430,job_462,saved,2024-10-24 07:09:28
user_109,job_804,applied,2024-06-19 15:11:14
user_441,job_588,applied,2024-07-24 19:44:46
user_391,job_35,saved,2024-07-04 08:33:21
user_131,job_726,applied,2025-02-11 08:08:58
user_85,job_173,saved,2025-03-17 03:06:14
user_38,job_568,applied,2025-04-06 16:41:26
user_347,job_415,saved,2024-08-14 07:29:24
user_323,job_174,applied,2024-07-04 06:09:45
user_98,job_300,saved,2025-02-13 01:36:12
user_381,job_111,saved,2025-02-02 22:42:35
user_136,job_147,applied,2025-01-07 23:19:05
user_131,job_321,applied,2024-06-25 22:23:04
user_336,job_154,saved,2024-12-06 03:52:55
user_201,job_151,applied,2024-10-14 00:48:32
user_405,job_56,saved,2024-05-23 06:09:48
user_230,job_707,saved,2024-10-07 20:47:04
user_185,job_952,saved,2024-12-08 08:12:49
user_317,job_129,saved,2024-10-06 03:11:19
user_402,job_601,saved,2025-03-19 17:17:12
user_2,job_529,saved,2024-07-13 06:40:21
user_272,job_321,saved,2025-04-16 12:52:18
user_116,job_294,applied,2024-09-19 22:22:50
user_426,job_571,applied,2024-05-27 00:10:13
user_136,job_813,saved,2024-09-04 15:01:10
user_92,job_964,saved,2024-06-28 03:17:24
user_441,job_862,saved,2024-09-23 10:12:54
user_183,job_256,saved,2024-10-20 07:32:07
user_115,job_861,applied,2025-04-06 15:37:17
user_240,job_102,saved,2024-07-09 17:58:37
user_179,job_661,saved,2024-11-16 18:27:08
user_475,job_695,applied,2024-09-23 06:50:00
user_7,job_154,saved,2025-04-09 05:36:37
user_154,job_147,applied,2024-09-28 08:13:50
user_426,job_601,saved,2025-04-07 10:12:42
user_440,job_8,applied,2025-01-14 02:19:25
user_63,job_769,applied,2024-12-04 07:53:40
user_436,job_11,saved,2024-07-24 12:24:39
user_4,job_922,saved,2025-02-22 01:41:58
user_274,job_635,applied,2025-03-27 06:39:12
user_299,job_697,applied,2024-05-06 18:38:45
user_186,job_331,saved,2024-12-27 04:50:01
user_142,job_887,saved,2024-05-16 19:44:32
user_208,job_222,applied,2025-02-07 03:31:29
user_294,job_366,applied,2024-06-08 10:24:26
user_473,job_48,applied,2025-01-11 00:58:27
user_384,job_156,applied,2025-01-14 07:27:57
user_456,job_437,saved,2024-11-26 04:17:18
user_405,job_577,applied,2024-12-17 01:59:47
user_176,job_731,saved,2024-08-02 17:51:37
user_373,job_324,applied,2025-03-05 02:44:26
user_277,job_827,saved,2025-03-14 09:20:33
user_274,job_642,saved,2024-08-28 02:52:30
user_404,job_253,applied,2024-07-13 10:29:43
user_214,job_255,applied,2024-09-29 02:58:26
user_318,job_940,applied,2025-04-06 10:47:06
user_494,job_426,saved,2024-05-13 05:38:11
user_75,job_729,applied,2025-02-05 20:47:33
user_310,job_398,applied,2025-01-08 08:04:45
user_201,job_571,saved,2024-10-27 08:20:14
user_277,job_116,applied,2024-09-08 00:20:51
user_125,job_618,applied,2025-03-29 12:40:10
user_289,job_773,saved,2024-11-14 08:18:05
user_142,job_706,saved,2024-11-08 08:57:19
user_327,job_979,applied,2025-03-03 03:03:50
user_340,job_610,applied,2025-04-07 08:52:48
user_232,job_417,saved,2024-09-14 20:23:09
user_190,job_652,saved,2024-08-07 22:05:31
user_468,job_179,saved,2024-07-19 18:14:18
user_152,job_676,applied,2025-04-10 12:50:48
user_200,job_901,applied,2024-06-12 09:50:44
user_420,job_861,saved,2024-05-14 09:27:06
user_467,job_269,saved,2025-03-26 12:04:06
user_460,job_163,applied,2025-01-04 22:45:30
user_88,job_444,saved,2024-12-28 15:19:41
user_45,job_413,applied,2024-09-14 09:29:04
user_232,job_788,saved,2025-02-13 08:23:33
user_57,job_344,saved,2024-07-20 04:36:29
user_120,job_402,applied,2025-02-05 19:18:23
user_357,job_458,applied,2024-12-08 03:12:58
user_56,job_203,saved,2024-10-16 05:37:40
user_118,job_459,saved,2025-03-14 09:21:28
user_231,job_267,saved,2024-10-17 12:15:25
user_115,job_408,saved,2024-07-17 14:48:00
user_57,job_993,applied,2024-07-09 19:44:34
user_86,job_291,saved,2024-06-13 16:50:46
user_174,job_988,saved,2025-03-18 09:15:22
user_139,job_48,applied,2024-09-12 16:20:32
user_254,job_282,saved,2024-06-09 06:54:48
user_74,job_154,applied,2024-08-31 03:54:59
user_250,job_869,saved,2024-10-06 09:54:34
user_77,job_87,applied,2024-10-22 00:12:14
user_447,job_185,saved,2024-08-12 14:06:08
user_132,job_254,applied,2025-01-05 14:34:54
user_173,job_222,applied,2024-09-18 04:05:44
user_315,job_208,saved,2024-09-03 09:03:04
user_328,job_336,saved,2025-03-08 07:47:14
user_313,job_978,saved,2024-12-13 17:14:30
user_305,job_357,saved,2024-10-23 22:16:44
user_58,job_548,saved,2024-08-17 15:22:53
user_376,job_161,saved,2024-05-31 06:47:55
user_277,job_424,applied,2024-08-21 17:56:18
user_140,job_457,applied,2024-05-29 00:11:56
user_120,job_338,saved,2025-04-23 14:42:23
user_188,job_478,applied,2024-06-11 12:25:34
user_197,job_221,applied,2024-10-30 07:46:04
user_437,job_366,saved,2024-07-04 00:12:36
user_29,job_529,applied,2024-08-05 05:37:28
user_290,job_848,saved,2024-08-22 18:29:48
user_191,job_712,saved,2024-12-30 21:36:13
user_78,job_103,saved,2024-04-28 10:32:41
user_495,job_331,saved,2025-02-12 16:46:49
user_448,job_592,applied,2024-05-20 02:14:42
user_10,job_550,applied,2024-12-17 06:50:01
user_42,job_220,saved,2024-07-08 22:59:57
user_284,job_996,applied,2024-08-29 10:51:06
user_313,job_412,applied,2024-09-12 19:28:47
user_66,job_313,applied,2024-09-25 09:18:52
user_279,job_632,saved,2024-07-12 20:50:04
user_241,job_339,applied,2024-05-10 17:39:39
user_222,job_863,applied,2025-04-22 09:37:45
user_315,job_506,applied,2025-04-22 21:15:40
user_19,job_749,saved,2025-01-14 09:31:00
user_143,job_570,applied,2025-02-10 05:27:21
user_278,job_677,applied,2025-02-19 22:21:37
user_257,job_605,saved,2024-07-28 18:47:01
user_172,job_637,saved,2024-04-30 01:37:59
user_213,job_118,saved,2024-09-27 18:10:03
user_152,job_440,applied,2025-04-17 11:17:36
user_31,job_163,applied,2024-06-20 01:27:00
user_83,job_861,saved,2024-06-03 05:34:19
user_184,job_476,saved,2024-11-20 14:04:34
user_344,job_591,applied,2024-06-23 20:38:46
user_235,job_19,saved,2025-04-02 10:57:21
user_95,job_286,applied,2024-09-16 03:43:16
user_188,job_641,saved,2025-03-19 06:51:48
user_175,job_931,saved,2024-04-28 01:46:45
user_333,job_398,applied,2024-12-31 06:56:08
user_482,job_122,saved,2025-02-27 09:24:34
user_441,job_328,applied,2024-10-15 23:01:20
user_146,job_368,saved,2025-04-07 09:20:53
user_6,job_289,saved,2025-03-12 10:31:46
user_472,job_476,saved,2025-01-25 10:16:15
user_480,job_930,applied,2025-03-18 16:35:45
user_291,job_407,applied,2024-08-19 23:18:57
user_356,job_238,saved,2025-03-08 11:11:00
user_287,job_880,saved,2025-01-09 20:43:41
user_426,job_672,applied,2025-01-05 05:31:39
user_116,job_476,saved,2024-05-01 01:13:21
user_464,job_492,saved,2024-04-30 01:19:14
user_135,job_263,applied,2024-06-24 19:15:50
user_431,job_470,applied,2024-11-20 21:35:47
user_183,job_158,saved,2024-07-24 01:07:56
user_188,job_52,saved,2024-10-22 21:58:31
user_50,job_101,applied,2025-01-24 06:06:22
user_35,job_974,applied,2024-11-23 04:27:17
user_106,job_272,saved,2024-05-30 21:07:02
user_26,job_113,saved,2024-04-26 01:51:03
user_72,job_575,saved,2024-07-07 05:57:41
user_494,job_95,applied,2024-12-30 23:51:32
user_121,job_246,applied,2024-10-03 16:49:28
user_122,job_687,applied,2024-10-09 05:17:41
user_72,job_925,applied,2024-09-08 16:39:08
user_85,job_10,applied,2024-07-26 23:35:28
user_478,job_890,applied,2024-11-02 22:43:33
user_186,job_371,applied,2024-08-09 23:38:24
user_50,job_618,saved,2025-04-13 18:14:34
user_274,job_811,applied,2024-05-18 21:12:03
user_387,job_583,applied,2024-05-25 13:57:03
user_458,job_438,saved,2024-09-04 05:37:01
user_200,job_933,applied,2024-08-15 03:08:03
user_256,job_525,applied,2025-03-20 15:08:10
user_69,job_865,applied,2024-09-08 16:34:52
user_404,job_444,saved,2024-05-01 13:49:31
user_434,job_761,saved,2024-12-24 03:06:26
user_44,job_223,saved,2025-01-28 17:21:28
user_101,job_167,applied,2024-12-20 12:06:55
user_245,job_100,applied,2024-12-07 02:45:04
user_38,job_773,applied,2025-02-26 14:23:04
user_407,job_252,saved,2024-12-11 16:27:28
user_104,job_864,applied,2024-06-30 23:43:00
user_29,job_385,saved,2024-11-01 19:02:28
user_192,job_358,applied,2025-03-25 19:14:44
user_451,job_732,saved,2025-04-13 15:42:56
user_299,job_584,applied,2024-09-22 01:22:27
user_386,job_88,applied,2024-05-04 05:18:02
user_369,job_106,applied,2025-02-13 00:36:34
user_280,job_211,saved,2024-11-06 12:31:52
user_325,job_36,applied,2024-08-16 09:23:44
user_183,job_948,saved,2024-06-03 16:50:30
user_494,job_500,applied,2025-03-24 01:41:38
user_119,job_924,saved,2025-03-26 23:54:07
user_405,job_291,saved,2024-10-24 10:57:30
user_194,job_737,applied,2024-12-25 18:12:27
user_191,job_922,saved,2024-11-13 14:50:15
user_186,job_128,saved,2024-09-16 18:17:28
user_57,job_133,saved,2025-02-19 21:24:49
user_329,job_855,applied,2025-03-04 04:18:36
user_389,job_325,applied,2025-01-08 07:51:26
user_326,job_617,saved,2024-10-01 10:42:14
user_135,job_284,saved,2024-11-24 17:52:30
user_460,job_255,applied,2025-04-06 21:17:58
user_111,job_542,saved,2024-06-20 13:21:08
user_422,job_789,saved,2024-07-02 14:35:28
user_100,job_827,applied,2025-04-19 06:11:31
user_278,job_278,saved,2024-10-17 11:02:09
user_469,job_361,saved,2024-06-05 00:22:50
user_421,job_453,saved,2025-04-08 04:36:45
user_85,job_382,saved,2024-09-22 17:39:02
user_61,job_769,saved,2024-05-16 14:41:24
user_116,job_137,saved,2024-11-01 19:11:28
user_2,job_414,saved,2024-04-28 00:10:13
user_183,job_952,saved,2025-02-26 11:48:04
user_8,job_570,saved,2024-11-29 18:08:16
user_263,job_29,applied,2024-12-06 23:40:55
user_363,job_961,applied,2025-02-27 01:13:33
user_144,job_501,applied,2025-03-03 11:48:31
user_495,job_875,applied,2025-03-16 18:47:19
user_497,job_291,applied,2024-09-20 09:12:20
user_472,job_10,saved,2024-04-25 04:00:28
user_256,job_839,saved,2024-12-22 09:57:58
user_153,job_576,applied,2025-01-16 15:45:41
