user_id,job_id,viewed,applied,saved,date,relevance_score
user_244,job_105,True,False,False,2025-04-24,0.9999999999999999
user_244,job_1000,True,False,False,2025-04-12,0.9999999999999999
user_245,job_1260,True,True,False,2025-04-04,1.05
user_245,job_1200,True,False,True,2025-04-10,0.9999999999999999
user_245,job_1370,True,False,True,2025-04-23,0.9
user_245,job_763,True,True,False,2025-03-29,0.84
user_246,job_1591,True,True,False,2025-04-24,1.25
user_246,job_313,True,False,True,2025-04-08,0.9
user_247,job_1473,True,False,False,2025-04-04,1.2000000000000002
user_247,job_1511,True,True,False,2025-04-20,1.08
user_249,job_467,True,True,False,2025-04-01,0.9
user_249,job_1966,True,True,False,2025-04-18,0.9
user_249,job_134,True,False,True,2025-04-23,0.84
user_249,job_1984,True,True,False,2025-03-29,0.84
user_250,job_873,True,False,False,2025-04-14,0.9
user_251,job_386,True,False,False,2025-04-20,1.2000000000000002
user_251,job_1147,True,False,False,2025-04-17,1.05
user_251,job_1822,True,True,False,2025-03-26,0.9999999999999999
user_252,job_1614,True,False,False,2025-04-18,1.2000000000000002
user_254,job_1585,True,True,False,2025-04-08,1.2000000000000002
user_254,job_1963,True,False,False,2025-04-05,1.05
user_254,job_1371,True,False,False,2025-04-14,0.9999999999999999
user_255,job_1746,True,True,False,2025-04-18,1.2000000000000002
user_255,job_1781,True,False,False,2025-04-03,1.2000000000000002
user_255,job_1469,True,True,False,2025-03-30,1.1
user_256,job_1752,True,False,False,2025-04-20,1.2000000000000002
user_256,job_563,True,False,False,2025-04-19,1.05
user_257,job_756,True,False,False,2025-04-24,1.2000000000000002
user_257,job_1460,True,True,False,2025-03-31,1.2000000000000002
user_257,job_1791,True,False,False,2025-04-13,1.2000000000000002
user_257,job_310,True,False,True,2025-03-31,1.05
user_257,job_1340,True,False,False,2025-04-08,1.05
user_258,job_1848,True,False,False,2025-04-24,1.1
user_258,job_79,True,True,False,2025-04-16,0.9199999999999999
user_258,job_135,True,False,False,2025-04-20,0.9
user_259,job_1287,True,True,True,2025-04-10,1.2000000000000002
user_259,job_534,True,True,True,2025-04-10,1.04
user_260,job_1126,True,False,False,2025-04-14,0.96
user_261,job_514,True,True,True,2025-03-31,1.2000000000000002
user_261,job_785,True,True,False,2025-04-09,0.9999999999999999
user_262,job_271,True,False,False,2025-04-13,1.2000000000000002
user_262,job_814,True,False,False,2025-04-23,1.08
user_263,job_1848,True,True,True,2025-04-15,1.2000000000000002
user_263,job_1604,True,True,True,2025-03-28,1.1
user_265,job_745,True,False,False,2025-04-08,1.2000000000000002
user_265,job_1927,True,False,False,2025-04-16,1.2000000000000002
user_265,job_237,True,True,False,2025-04-23,1.05
user_265,job_958,True,False,False,2025-03-26,1.05
user_266,job_1316,True,False,False,2025-04-19,1.04
user_266,job_945,True,True,True,2025-04-02,0.9199999999999999
user_267,job_1184,True,False,False,2025-04-23,1.2000000000000002
user_267,job_1267,True,True,False,2025-03-29,1.2000000000000002
user_267,job_1865,True,False,True,2025-04-04,1.2000000000000002
user_267,job_1046,True,True,False,2025-03-26,1.2
user_268,job_258,True,False,False,2025-04-20,0.9999999999999999
user_268,job_1814,True,True,True,2025-03-30,0.9999999999999999
user_269,job_1131,True,False,False,2025-04-03,0.9999999999999999
user_270,job_1188,True,False,True,2025-04-10,1.4000000000000001
user_270,job_1787,True,False,True,2025-04-16,1.2000000000000002
user_271,job_1460,True,False,True,2025-04-12,1.1
user_271,job_731,True,False,False,2025-04-05,0.9999999999999999
user_272,job_1531,True,True,False,2025-04-09,0.9999999999999999
user_273,job_39,True,False,False,2025-04-10,0.9
user_273,job_48,True,False,False,2025-04-06,0.9
user_275,job_1606,True,True,False,2025-03-25,0.9999999999999999
user_275,job_779,True,True,False,2025-04-24,0.96
user_275,job_1754,True,True,False,2025-04-11,0.96
user_276,job_1300,True,True,False,2025-04-04,1.1
user_276,job_1645,True,False,False,2025-04-18,0.8
user_277,job_1201,True,True,False,2025-04-06,1.0
user_277,job_1678,True,True,False,2025-04-02,1.0
user_277,job_414,True,True,False,2025-04-22,0.9
user_278,job_44,True,False,False,2025-04-07,0.9
user_279,job_1711,True,False,False,2025-04-12,1.05
user_279,job_1032,True,False,True,2025-04-14,0.9999999999999999
user_279,job_1703,True,False,True,2025-04-07,0.9999999999999999
user_280,job_910,True,False,False,2025-04-11,0.9
user_282,job_54,True,True,True,2025-04-07,1.05
user_283,job_1855,True,False,True,2025-04-14,1.08
user_283,job_1068,True,False,False,2025-04-20,0.9999999999999999
user_284,job_239,True,True,False,2025-04-08,1.28
user_284,job_283,True,False,True,2025-04-22,1.2000000000000002
user_284,job_525,True,False,True,2025-03-25,1.2000000000000002
user_285,job_171,True,True,True,2025-04-08,1.2000000000000002
user_285,job_559,True,False,False,2025-03-28,1.0
user_285,job_1395,True,True,False,2025-04-11,0.9999999999999999
user_285,job_49,True,True,False,2025-04-03,0.96
user_286,job_1017,True,False,False,2025-04-07,0.9
user_286,job_1073,True,False,True,2025-04-14,0.9
user_287,job_162,True,True,False,2025-04-22,0.9
user_287,job_1775,True,False,False,2025-03-30,0.9
user_288,job_946,True,True,True,2025-03-30,0.9199999999999999
user_288,job_1945,True,True,False,2025-04-16,0.84
user_289,job_823,True,True,False,2025-04-10,0.9999999999999999
user_290,job_186,True,False,False,2025-04-22,1.2000000000000002
user_290,job_1184,True,True,True,2025-04-12,1.2000000000000002
user_290,job_1516,True,False,True,2025-04-06,1.2000000000000002
user_291,job_1905,True,False,False,2025-04-01,1.16
user_291,job_617,True,True,False,2025-04-20,1.05
user_291,job_1742,True,True,False,2025-04-07,1.05
user_291,job_191,True,False,False,2025-04-05,0.9999999999999999
user_292,job_911,True,False,False,2025-04-05,1.25
user_292,job_888,True,False,True,2025-04-21,0.9999999999999999
user_292,job_135,True,False,False,2025-04-09,0.9
user_293,job_1031,True,False,False,2025-04-01,1.04
user_293,job_173,True,False,False,2025-03-29,0.9999999999999999
user_294,job_1055,True,False,False,2025-04-01,1.2000000000000002
user_294,job_1843,True,True,False,2025-04-06,1.2000000000000002
user_294,job_1265,True,True,False,2025-04-06,0.9999999999999999
user_296,job_1351,True,True,False,2025-04-06,0.9999999999999999
user_296,job_946,True,True,True,2025-04-14,0.96
user_296,job_181,True,True,False,2025-04-10,0.9
user_296,job_1644,True,False,True,2025-04-11,0.9
user_297,job_724,True,False,True,2025-04-13,1.2000000000000002
user_297,job_733,True,False,False,2025-04-23,1.2
user_297,job_1422,True,False,False,2025-04-15,1.1
user_297,job_1663,True,False,True,2025-04-05,1.1
user_297,job_516,True,False,False,2025-03-26,1.08
user_298,job_1442,True,True,False,2025-03-26,0.9999999999999999
user_298,job_1482,True,False,False,2025-04-05,0.9
user_299,job_1620,True,False,False,2025-03-27,1.1
user_299,job_1692,True,False,False,2025-04-24,1.0
user_299,job_882,True,True,False,2025-04-05,0.96
user_299,job_734,True,True,False,2025-03-29,0.9
user_299,job_1195,True,True,True,2025-03-30,0.9
user_299,job_1825,True,True,False,2025-03-25,0.9
user_300,job_1580,True,True,False,2025-04-15,1.0
user_300,job_1647,True,False,True,2025-04-12,0.96
user_301,job_1712,True,False,False,2025-04-08,1.2000000000000002
user_301,job_1956,True,False,False,2025-04-23,1.2000000000000002
user_301,job_1991,True,True,False,2025-03-29,1.2000000000000002
user_305,job_622,True,False,True,2025-04-14,1.2000000000000002
user_305,job_1145,True,True,False,2025-04-04,1.2000000000000002
user_305,job_545,True,False,False,2025-04-18,1.08
user_306,job_1777,True,False,True,2025-04-24,1.2000000000000002
user_306,job_888,True,False,False,2025-04-20,1.2
user_306,job_948,True,False,False,2025-04-24,1.08
user_306,job_217,True,True,False,2025-04-21,1.05
user_306,job_405,True,False,False,2025-03-31,1.05
user_307,job_436,True,False,False,2025-04-02,0.9999999999999999
user_309,job_281,True,False,False,2025-03-25,1.28
user_309,job_593,True,False,False,2025-04-12,1.2000000000000002
user_309,job_680,True,False,True,2025-03-28,1.2000000000000002
user_309,job_1280,True,False,False,2025-03-26,1.2000000000000002
user_310,job_1964,True,True,False,2025-03-27,1.2
user_310,job_1573,True,True,True,2025-04-06,1.04
user_310,job_852,True,False,False,2025-04-18,0.9999999999999999
user_310,job_1943,True,False,False,2025-04-07,0.95
user_311,job_1151,True,False,True,2025-04-10,0.9999999999999999
user_311,job_1263,True,False,False,2025-04-21,0.9999999999999999
user_312,job_331,True,True,False,2025-04-06,1.2000000000000002
user_312,job_273,True,True,False,2025-04-21,1.2
user_313,job_1292,True,True,False,2025-04-22,1.05
user_313,job_1109,True,False,False,2025-04-16,0.9999999999999999
user_313,job_1353,True,True,False,2025-03-26,0.9999999999999999
user_313,job_1121,True,False,False,2025-03-28,0.9
user_313,job_1192,True,False,True,2025-04-23,0.9
user_315,job_1552,True,False,False,2025-03-27,1.28
user_315,job_1197,True,False,True,2025-04-12,1.1
user_315,job_608,True,False,False,2025-04-14,1.05
user_317,job_363,True,False,True,2025-04-23,1.2
user_318,job_89,True,False,False,2025-03-29,1.05
user_319,job_521,True,False,False,2025-04-09,0.9999999999999999
user_319,job_106,True,True,False,2025-04-19,0.9
user_320,job_747,True,False,False,2025-04-04,1.2000000000000002
user_320,job_1637,True,False,True,2025-04-24,1.2000000000000002
user_320,job_520,True,False,False,2025-04-02,1.1
user_320,job_1245,True,True,True,2025-03-25,1.08
user_320,job_466,True,False,False,2025-04-06,1.05
user_321,job_1690,True,True,True,2025-04-04,1.2000000000000002
user_322,job_1161,True,True,False,2025-03-29,1.04
user_322,job_984,True,False,False,2025-04-15,0.96
user_322,job_1609,True,False,False,2025-03-28,0.96
user_323,job_812,True,False,False,2025-03-25,1.2000000000000002
user_323,job_1117,True,True,True,2025-04-15,1.2000000000000002
user_323,job_1805,True,False,True,2025-04-06,1.2000000000000002
user_323,job_132,True,False,False,2025-03-31,1.05
user_324,job_1920,True,False,False,2025-03-26,1.2000000000000002
user_325,job_146,True,False,True,2025-03-30,0.95
user_325,job_1546,True,True,True,2025-04-19,0.95
user_325,job_493,True,False,False,2025-04-23,0.9
user_326,job_62,True,False,False,2025-04-15,1.2000000000000002
user_326,job_402,True,True,False,2025-04-22,1.08
user_327,job_193,True,True,False,2025-04-20,1.2000000000000002
user_327,job_647,True,False,False,2025-04-03,1.05
user_328,job_1762,True,True,False,2025-04-08,1.05
user_328,job_51,True,False,False,2025-04-02,0.96
user_330,job_1169,True,False,False,2025-04-06,1.2000000000000002
user_330,job_1915,True,False,False,2025-04-13,1.2000000000000002
user_331,job_862,True,False,False,2025-03-31,1.05
user_331,job_1672,True,False,True,2025-04-18,1.05
user_332,job_514,True,True,True,2025-04-13,0.9
user_333,job_824,True,True,False,2025-04-01,1.1
user_333,job_159,True,True,True,2025-04-04,0.9
user_333,job_368,True,True,True,2025-04-02,0.9
user_334,job_700,True,False,False,2025-04-17,1.2000000000000002
user_334,job_1153,True,False,False,2025-04-21,1.2000000000000002
user_334,job_1671,True,False,False,2025-04-23,1.2000000000000002
user_334,job_928,True,False,True,2025-04-02,1.1
user_335,job_367,True,False,True,2025-03-26,1.2000000000000002
user_336,job_368,True,True,True,2025-04-11,1.1
user_336,job_1866,True,False,True,2025-03-27,1.0
user_336,job_913,True,False,False,2025-04-18,0.9
user_336,job_1391,True,True,True,2025-03-28,0.9
user_337,job_1312,True,False,False,2025-04-24,1.2000000000000002
user_337,job_1663,True,False,False,2025-04-18,1.2000000000000002
user_338,job_651,True,True,False,2025-04-18,1.25
user_338,job_1213,True,False,False,2025-04-02,1.2000000000000002
user_338,job_569,True,False,True,2025-04-14,1.05
user_339,job_278,True,False,True,2025-03-25,1.1
user_339,job_174,True,True,False,2025-04-08,0.96
user_340,job_333,True,True,True,2025-04-07,0.7999999999999999
user_341,job_1170,True,True,False,2025-04-08,1.2000000000000002
user_341,job_501,True,False,False,2025-04-07,0.9
user_341,job_1653,True,False,False,2025-04-18,0.9
user_341,job_625,True,False,True,2025-04-02,0.84
user_341,job_991,True,False,True,2025-04-24,0.84
user_342,job_1931,True,False,False,2025-04-06,0.96
user_343,job_738,True,False,False,2025-04-20,1.28
user_343,job_1277,True,False,True,2025-04-04,1.2000000000000002
user_343,job_1104,True,False,True,2025-04-05,0.96
user_344,job_442,True,True,True,2025-04-14,0.9999999999999999
user_345,job_25,True,True,False,2025-04-19,0.84
user_346,job_1556,True,False,True,2025-04-22,0.9999999999999999
user_346,job_1134,True,False,False,2025-04-08,0.95
user_347,job_1055,True,False,False,2025-03-28,1.2000000000000002
user_347,job_379,True,False,False,2025-03-29,1.05
user_347,job_569,True,False,False,2025-04-20,1.05
user_347,job_1729,True,False,True,2025-04-19,1.05
user_348,job_1605,True,True,True,2025-04-18,1.2000000000000002
user_348,job_1259,True,True,False,2025-03-25,1.05
user_348,job_442,True,False,False,2025-04-06,0.9999999999999999
user_348,job_487,True,True,False,2025-04-12,0.9999999999999999
user_348,job_925,True,False,False,2025-03-25,0.9999999999999999
user_349,job_1966,True,True,False,2025-03-30,0.9
user_349,job_1420,True,False,True,2025-04-16,0.8
user_350,job_1469,True,False,False,2025-04-11,1.1
user_351,job_270,True,False,True,2025-04-21,1.08
user_351,job_1265,True,True,False,2025-04-01,0.9999999999999999
user_352,job_942,True,True,False,2025-04-11,0.9999999999999999
user_354,job_703,True,True,False,2025-04-23,1.05
user_354,job_1471,True,False,False,2025-04-13,1.0
user_356,job_1175,True,False,False,2025-04-12,1.08
user_356,job_1984,True,True,False,2025-04-04,0.96
user_358,job_472,True,True,False,2025-04-07,1.08
user_358,job_564,True,False,True,2025-04-16,0.9
user_359,job_1468,True,True,False,2025-04-05,1.16
user_361,job_112,True,False,False,2025-04-08,0.9
user_362,job_1019,True,False,False,2025-03-27,1.2000000000000002
user_362,job_1608,True,False,False,2025-04-10,1.2000000000000002
user_362,job_724,True,False,False,2025-04-21,1.1
user_362,job_1266,True,False,True,2025-04-19,1.0
user_362,job_126,True,False,False,2025-04-14,0.9
user_362,job_280,True,False,True,2025-04-20,0.9
user_363,job_1142,True,False,True,2025-04-20,0.9
user_363,job_1407,True,False,False,2025-04-14,0.9
user_364,job_19,True,True,False,2025-04-19,0.9
user_365,job_812,True,False,False,2025-04-06,1.2000000000000002
user_365,job_166,True,False,False,2025-04-04,0.9
user_365,job_305,True,True,False,2025-04-20,0.9
user_365,job_824,True,True,False,2025-04-04,0.9
user_365,job_875,True,False,False,2025-04-24,0.9
user_365,job_913,True,False,True,2025-04-16,0.9
user_368,job_1012,True,False,False,2025-04-07,0.8
user_369,job_663,True,False,False,2025-04-10,1.2000000000000002
user_369,job_1076,True,False,False,2025-03-25,1.2000000000000002
user_369,job_1299,True,True,False,2025-03-29,1.08
user_370,job_294,True,False,True,2025-04-19,1.2000000000000002
user_370,job_1962,True,True,False,2025-04-23,1.2000000000000002
user_370,job_1646,True,True,False,2025-04-09,1.2
user_370,job_913,True,False,False,2025-04-09,1.1
user_371,job_193,True,True,False,2025-04-10,1.2000000000000002
user_371,job_513,True,True,True,2025-03-26,1.2000000000000002
user_371,job_999,True,True,False,2025-04-10,1.2000000000000002
user_371,job_1231,True,False,False,2025-04-19,1.1
user_371,job_710,True,False,True,2025-04-12,0.96
user_372,job_493,True,True,False,2025-03-29,1.2000000000000002
user_373,job_1315,True,True,False,2025-04-02,0.96
user_374,job_1999,True,False,False,2025-04-09,1.2000000000000002
user_374,job_12,True,True,True,2025-04-03,1.16
user_374,job_1227,True,True,False,2025-03-30,1.05
user_375,job_235,True,True,False,2025-04-04,0.96
user_375,job_1061,True,True,False,2025-04-20,0.96
user_375,job_186,True,False,False,2025-04-01,0.9
user_376,job_68,True,False,True,2025-04-24,1.2000000000000002
user_376,job_1188,True,True,False,2025-04-02,1.2000000000000002
user_376,job_1390,True,True,True,2025-04-10,1.2000000000000002
user_377,job_597,True,False,True,2025-04-20,1.04
user_377,job_119,True,True,False,2025-04-22,0.9999999999999999
user_378,job_422,True,False,False,2025-04-07,1.05
user_378,job_1109,True,False,False,2025-04-18,0.9999999999999999
user_378,job_1812,True,False,False,2025-04-09,0.9999999999999999
user_378,job_1743,True,True,False,2025-03-28,0.96
user_379,job_1781,True,False,True,2025-04-22,1.1
user_379,job_1470,True,True,False,2025-04-18,0.9999999999999999
user_379,job_1654,True,False,False,2025-04-17,0.96
user_379,job_1752,True,False,False,2025-04-23,0.95
user_380,job_1099,True,True,False,2025-04-23,1.2000000000000002
user_380,job_1746,True,False,True,2025-03-30,0.9999999999999999
user_380,job_392,True,False,False,2025-04-06,0.9
user_380,job_564,True,True,False,2025-04-10,0.9
user_381,job_1248,True,True,False,2025-04-02,1.2000000000000002
user_382,job_1399,True,False,True,2025-04-13,0.96
user_383,job_921,True,False,False,2025-04-09,1.05
user_383,job_1395,True,True,False,2025-04-24,0.9999999999999999
user_384,job_1263,True,False,True,2025-04-06,0.9999999999999999
user_385,job_1750,True,True,False,2025-04-09,1.04
user_385,job_815,True,False,True,2025-04-14,0.9999999999999999
user_385,job_1115,True,False,True,2025-04-08,0.9999999999999999
user_385,job_253,True,False,False,2025-03-30,0.95
user_386,job_396,True,False,False,2025-03-26,0.9999999999999999
user_387,job_1941,True,False,False,2025-04-14,1.1
user_387,job_1221,True,False,False,2025-04-09,1.05
user_388,job_175,True,False,False,2025-03-29,0.9
user_388,job_665,True,False,True,2025-04-09,0.9
user_388,job_388,True,False,False,2025-04-11,0.84
user_389,job_819,True,False,False,2025-04-22,1.2000000000000002
user_389,job_598,True,True,True,2025-04-21,1.08
user_390,job_1157,True,True,True,2025-04-18,1.28
user_390,job_1738,True,True,True,2025-04-07,1.2000000000000002
user_390,job_1907,True,False,False,2025-04-18,1.2000000000000002
user_390,job_1959,True,False,True,2025-04-04,1.1
user_390,job_542,True,True,False,2025-04-17,1.05
user_390,job_1731,True,False,False,2025-04-23,1.05
user_391,job_1056,True,False,False,2025-03-31,0.95
user_391,job_693,True,False,True,2025-04-06,0.9
user_392,job_602,True,False,False,2025-04-02,1.2000000000000002
user_392,job_1231,True,True,False,2025-03-25,1.2000000000000002
user_392,job_15,True,False,True,2025-04-03,1.2
user_392,job_119,True,False,True,2025-04-16,0.9999999999999999
user_393,job_1865,True,True,False,2025-03-30,1.2000000000000002
user_394,job_1417,True,False,False,2025-04-06,1.2000000000000002
user_394,job_1353,True,False,True,2025-04-11,0.9999999999999999
user_394,job_658,True,True,False,2025-03-28,0.95
user_395,job_1674,True,False,False,2025-04-09,1.0571428571428572
user_395,job_121,True,False,False,2025-04-16,1.05
user_395,job_1992,True,True,True,2025-04-16,0.9999999999999999
user_396,job_1201,True,True,False,2025-03-25,0.9999999999999999
user_396,job_1579,True,False,False,2025-03-29,0.95
user_396,job_157,True,False,False,2025-03-29,0.9199999999999999
user_396,job_724,True,True,False,2025-04-24,0.9
user_396,job_764,True,True,False,2025-04-16,0.9
user_396,job_1187,True,True,False,2025-04-08,0.9
user_397,job_1295,True,False,False,2025-03-28,1.05
user_397,job_21,True,False,True,2025-03-29,0.9999999999999999
user_398,job_477,True,True,True,2025-04-12,1.2000000000000002
user_399,job_85,True,True,False,2025-03-28,0.96
user_399,job_164,True,False,True,2025-04-06,0.96
user_399,job_274,True,True,False,2025-04-20,0.9
user_400,job_1056,True,True,True,2025-04-16,1.2000000000000002
user_401,job_1359,True,True,False,2025-04-02,1.2000000000000002
user_402,job_1325,True,False,False,2025-04-08,1.2000000000000002
user_403,job_302,True,False,False,2025-04-10,0.9
user_404,job_431,True,False,False,2025-04-15,1.2000000000000002
user_405,job_107,True,True,False,2025-03-25,1.04
user_405,job_158,True,True,True,2025-04-08,0.96
user_406,job_1329,True,False,True,2025-04-03,1.2000000000000002
user_407,job_321,True,False,False,2025-04-08,0.9
user_407,job_340,True,False,True,2025-04-16,0.9
user_408,job_1132,True,False,False,2025-03-26,0.84
user_408,job_1770,True,False,False,2025-03-25,0.84
user_409,job_975,True,False,False,2025-04-02,1.2000000000000002
user_409,job_131,True,False,False,2025-04-20,0.9999999999999999
user_409,job_655,True,True,False,2025-04-02,0.9999999999999999
user_409,job_1869,True,True,False,2025-04-12,0.96
user_410,job_1736,True,True,False,2025-04-21,1.05
user_410,job_301,True,False,True,2025-04-17,0.9
user_411,job_495,True,False,False,2025-04-09,1.0
user_411,job_823,True,True,False,2025-04-01,0.9999999999999999
user_411,job_89,True,False,False,2025-04-06,0.9
user_412,job_126,True,True,False,2025-04-07,1.2000000000000002
user_413,job_1634,True,False,False,2025-04-08,1.2000000000000002
user_413,job_1579,True,False,False,2025-03-26,1.1
user_414,job_552,True,True,False,2025-04-10,1.1
user_415,job_1386,True,False,False,2025-04-02,1.2000000000000002
user_415,job_1778,True,False,False,2025-04-20,1.2000000000000002
user_415,job_652,True,False,False,2025-04-13,1.05
user_416,job_540,True,True,True,2025-04-07,0.84
user_416,job_1998,True,False,False,2025-04-15,0.84
user_417,job_1744,True,False,False,2025-04-07,1.4000000000000001
user_417,job_318,True,False,False,2025-04-01,0.95
user_418,job_128,True,False,False,2025-04-20,1.2000000000000002
user_418,job_346,True,True,False,2025-04-16,0.9999999999999999
user_419,job_75,True,False,True,2025-04-03,1.2000000000000002
user_419,job_1749,True,False,True,2025-04-16,1.1
user_419,job_826,True,False,True,2025-04-08,1.05
user_420,job_187,True,False,False,2025-04-22,0.9999999999999999
user_421,job_593,True,True,False,2025-04-10,0.9
user_423,job_669,True,False,False,2025-03-29,1.2000000000000002
user_424,job_1304,True,False,True,2025-04-13,1.2000000000000002
user_424,job_1521,True,False,True,2025-04-23,1.08
user_425,job_466,True,True,False,2025-03-26,1.05
user_426,job_678,True,False,False,2025-04-20,1.0
user_426,job_432,True,True,True,2025-04-16,0.9999999999999999
user_426,job_402,True,False,False,2025-04-19,0.96
user_426,job_33,True,True,False,2025-03-26,0.9
user_428,job_1830,True,False,True,2025-04-19,0.9999999999999999
user_428,job_167,True,False,False,2025-04-02,0.9199999999999999
user_428,job_1179,True,False,False,2025-04-05,0.9
user_429,job_419,True,True,False,2025-04-24,1.2000000000000002
user_429,job_1099,True,True,False,2025-04-12,1.1
user_429,job_1043,True,True,True,2025-04-08,1.08
user_430,job_11,True,True,False,2025-03-25,1.2000000000000002
user_430,job_290,True,False,True,2025-04-07,1.05
user_433,job_1889,True,False,False,2025-04-09,1.2000000000000002
user_433,job_590,True,False,True,2025-03-25,0.9999999999999999
user_433,job_1770,True,False,True,2025-04-02,0.96
user_433,job_16,True,False,False,2025-04-06,0.9
user_433,job_60,True,False,False,2025-04-21,0.9
user_434,job_1584,True,False,True,2025-04-04,1.2000000000000002
user_435,job_770,True,False,False,2025-03-30,1.2000000000000002
user_435,job_1497,True,True,True,2025-04-23,1.2000000000000002
user_435,job_607,True,False,True,2025-04-10,1.05
user_436,job_222,True,False,False,2025-04-24,1.2000000000000002
user_436,job_1721,True,False,False,2025-04-23,0.95
user_437,job_467,True,True,False,2025-04-07,1.05
user_437,job_1363,True,False,False,2025-04-17,0.95
user_437,job_1633,True,False,False,2025-04-14,0.9
user_437,job_1779,True,True,False,2025-04-02,0.9
user_438,job_505,True,False,False,2025-04-15,1.2000000000000002
user_438,job_1511,True,True,False,2025-04-09,1.04
user_439,job_620,True,False,False,2025-03-28,0.9
user_439,job_209,True,False,False,2025-04-17,0.75
user_440,job_1828,True,True,False,2025-04-24,1.0
user_440,job_30,True,False,False,2025-03-26,0.9
user_440,job_1590,True,False,True,2025-04-18,0.9
user_441,job_317,True,False,False,2025-04-13,1.2000000000000002
user_441,job_1813,True,True,True,2025-03-30,1.1
user_441,job_748,True,False,False,2025-04-07,0.96
user_441,job_1432,True,False,True,2025-04-21,0.95
user_441,job_332,True,True,True,2025-04-09,0.9199999999999999
user_441,job_60,True,False,False,2025-04-14,0.9
user_441,job_454,True,False,False,2025-04-08,0.9
user_442,job_550,True,True,False,2025-04-08,1.2000000000000002
user_443,job_1697,True,False,False,2025-03-31,1.2000000000000002
user_443,job_1543,True,True,False,2025-04-14,0.9999999999999999
user_443,job_1681,True,True,True,2025-04-18,0.9999999999999999
user_443,job_723,True,False,False,2025-04-16,0.96
user_444,job_893,True,False,False,2025-04-06,1.1428571428571428
user_445,job_139,True,False,False,2025-03-30,1.2000000000000002
user_445,job_251,True,False,False,2025-04-22,1.08
user_447,job_75,True,True,False,2025-04-17,1.2000000000000002
user_447,job_1402,True,False,True,2025-04-05,1.2000000000000002
user_447,job_299,True,False,True,2025-04-19,1.08
user_448,job_430,True,False,True,2025-03-28,0.9999999999999999
user_449,job_153,True,False,False,2025-04-18,1.4000000000000001
user_449,job_357,True,False,True,2025-04-05,1.2000000000000002
user_449,job_1117,True,False,False,2025-04-04,1.08
user_450,job_671,True,True,False,2025-04-17,1.05
user_450,job_1488,True,False,False,2025-04-18,1.05
user_451,job_1997,True,False,True,2025-04-19,1.1
user_451,job_1394,True,True,True,2025-03-28,0.9999999999999999
user_451,job_540,True,False,False,2025-03-25,0.96
user_451,job_62,True,False,False,2025-04-17,0.9
user_452,job_121,True,False,False,2025-04-18,1.1
user_452,job_1587,True,True,False,2025-03-26,1.1
user_452,job_1674,True,True,False,2025-03-30,1.0285714285714287
user_453,job_1114,True,False,False,2025-04-06,1.2000000000000002
user_453,job_1178,True,True,True,2025-04-24,1.2000000000000002
user_453,job_1040,True,True,False,2025-04-04,1.2
user_454,job_744,True,True,False,2025-04-18,0.9
user_455,job_1819,True,False,False,2025-04-06,1.1
user_455,job_1623,True,False,True,2025-04-20,1.0
user_455,job_1135,True,False,False,2025-04-04,0.95
user_455,job_1202,True,False,True,2025-03-29,0.9
user_456,job_29,True,False,False,2025-03-26,1.2000000000000002
user_456,job_1040,True,False,False,2025-04-24,1.2000000000000002
user_456,job_1797,True,True,False,2025-04-09,1.2000000000000002
user_456,job_1812,True,True,True,2025-04-24,1.2000000000000002
user_456,job_269,True,True,False,2025-04-23,1.08
user_458,job_1375,True,False,True,2025-04-03,1.2000000000000002
user_459,job_1684,True,False,False,2025-04-08,0.9999999999999999
user_459,job_1253,True,False,False,2025-04-18,0.9
user_460,job_1678,True,True,False,2025-03-31,1.4000000000000001
user_460,job_494,True,False,True,2025-03-25,1.25
user_460,job_830,True,True,True,2025-04-10,1.2000000000000002
user_460,job_1155,True,False,True,2025-03-28,1.2000000000000002
user_461,job_1668,True,False,True,2025-04-01,1.05
user_461,job_994,True,True,True,2025-04-15,0.96
user_462,job_1307,True,False,False,2025-04-13,1.16
user_463,job_1549,True,True,False,2025-04-19,0.9
user_463,job_708,True,False,True,2025-04-24,0.84
user_465,job_564,True,True,False,2025-04-04,1.2000000000000002
user_465,job_1289,True,False,False,2025-04-22,1.2000000000000002
user_465,job_1787,True,True,False,2025-04-08,1.2000000000000002
user_467,job_1311,True,True,False,2025-03-28,1.4000000000000001
user_467,job_1513,True,True,False,2025-04-23,1.2000000000000002
user_468,job_1747,True,True,False,2025-04-01,0.9
user_468,job_7,True,True,True,2025-04-16,0.84
user_470,job_342,True,True,False,2025-04-21,0.9
user_470,job_524,True,False,False,2025-03-29,0.9
user_471,job_495,True,False,False,2025-04-19,0.9999999999999999
user_471,job_142,True,False,False,2025-04-24,0.9
user_472,job_184,True,False,False,2025-04-09,1.2000000000000002
user_472,job_1630,True,False,False,2025-04-22,1.2000000000000002
user_472,job_1450,True,False,True,2025-04-04,1.2
user_472,job_904,True,False,True,2025-04-20,1.1
user_473,job_376,True,False,True,2025-04-11,1.2000000000000002
user_473,job_879,True,True,False,2025-03-26,1.2000000000000002
user_473,job_1081,True,False,False,2025-04-16,1.2000000000000002
user_473,job_1099,True,False,False,2025-03-30,1.2000000000000002
user_473,job_1030,True,False,False,2025-04-18,1.16
user_473,job_1645,True,True,False,2025-04-01,1.1
user_475,job_668,True,True,False,2025-04-01,1.0
user_476,job_1377,True,False,False,2025-04-17,0.9999999999999999
